,index,r,K,Epsilon,Opt_val,Eval_val,satisfy,solvetime,setuptime,clustertime
0,900.0,2.0,1.0,0.01,-2.0266697875399324,36.53998052889214,0.0,0.0016370296478271484,0.007969951629638672,0.005211305618286133
1,901.0,2.0,1.0,0.012067926406393288,-2.024602005673489,36.536421726227005,0.0,0.001427936553955078,0.007969951629638672,0.005211305618286133
2,902.0,2.0,1.0,0.014563484775012436,-2.022106275443807,36.532115734790196,0.0,0.001374197006225586,0.007969951629638672,0.005211305618286133
3,903.0,2.0,1.0,0.017575106248547922,-2.0190947192904285,36.526929216822914,0.0,0.0011679649353027344,0.007969951629638672,0.005211305618286133
4,904.0,2.0,1.0,0.021209508879201904,-2.0154603984479933,36.520667567102656,0.0,0.0011212348937988282,0.007969951629638672,0.005211305618286133
5,905.0,2.0,1.0,0.025595479226995354,-2.0110744167665153,36.513108299823564,0.0,0.0010713577270507813,0.007969951629638672,0.005211305618286133
6,906.0,2.0,1.0,0.030888435964774818,-2.0057814050348477,36.50398759482793,0.0,0.0010634422302246093,0.007969951629638672,0.005211305618286133
7,907.0,2.0,1.0,0.0372759372031494,-1.9993939082215573,36.493022011892315,0.0,0.0009560108184814454,0.007969951629638672,0.005211305618286133
8,908.0,2.0,1.0,0.04498432668969444,-1.9916856376316985,36.47980147537561,0.0,0.0009003639221191406,0.007969951629638672,0.005211305618286133
9,909.0,2.0,1.0,0.05428675439323859,-1.982383211541967,36.46386338962151,0.0,0.0009130001068115235,0.007969951629638672,0.005211305618286133
10,910.0,2.0,1.0,0.0655128556859551,-1.9711570729181058,36.444628373404555,0.0,0.000851583480834961,0.007969951629638672,0.005211305618286133
11,911.0,2.0,1.0,0.07906043210907697,-1.957609518801733,36.42146374168978,0.0,0.0008035182952880859,0.007969951629638672,0.005211305618286133
12,912.0,2.0,1.0,0.09540954763499938,-1.9412603967590791,36.39355437367645,0.0,0.0008210182189941406,0.007969951629638672,0.005211305618286133
13,913.0,2.0,1.0,0.1151395399326447,-1.9218013348087233,35.36934391945563,0.0,0.0008417606353759765,0.007969951629638672,0.005211305618286133
14,914.0,2.0,1.0,0.13894954943731375,-1.8988599631497025,34.31992953303104,0.0,0.0008647441864013672,0.007969951629638672,0.005211305618286133
15,915.0,2.0,1.0,0.16768329368110074,-1.8720591498789125,33.442546462902406,0.0,0.0008131980895996094,0.007969951629638672,0.005211305618286133
16,916.0,2.0,1.0,0.20235896477251564,-1.8403647973334767,32.8898582372398,0.0,0.0007904529571533203,0.007969951629638672,0.005211305618286133
17,917.0,2.0,1.0,0.24420530945486513,-1.8025755408124156,32.51550915285084,0.0,0.0007091522216796875,0.007969951629638672,0.005211305618286133
18,918.0,2.0,1.0,0.29470517025518095,-1.7573170122720505,32.24523228406364,0.0,0.0006948471069335938,0.007969951629638672,0.005211305618286133
19,919.0,2.0,1.0,0.35564803062231287,-1.7029680942912926,32.03456108911888,0.0,0.0006508350372314454,0.007969951629638672,0.005211305618286133
20,920.0,2.0,1.0,0.4291934260128777,-1.637593967751196,31.849556729955612,0.0,0.0006904125213623047,0.007969951629638672,0.005211305618286133
21,921.0,2.0,1.0,0.517947467923121,-1.5589401601260682,31.53448092350928,0.0,0.0006847858428955078,0.007969951629638672,0.005211305618286133
22,922.0,2.0,1.0,0.6250551925273969,-1.4662643015356385,30.70145060081409,0.0,0.0007131576538085937,0.007969951629638672,0.005211305618286133
23,923.0,2.0,1.0,0.7543120063354615,-1.359742554936697,29.04783388499998,0.0,0.0007071495056152344,0.007969951629638672,0.005211305618286133
24,924.0,2.0,1.0,0.9102981779915218,-1.2370404864787024,27.58651019596548,0.0,0.0006584644317626954,0.007969951629638672,0.005211305618286133
25,925.0,2.0,1.0,1.0985411419875584,-1.095333980329403,26.086582570435894,0.0,0.0006500244140625,0.007969951629638672,0.005211305618286133
26,926.0,2.0,1.0,1.325711365590108,-0.933395270739166,24.131672570642834,0.0,0.0006671905517578125,0.007969951629638672,0.005211305618286133
27,927.0,2.0,1.0,1.5998587196060574,-0.7502884412431007,21.867386887109706,0.0,0.0006495952606201172,0.007969951629638672,0.005211305618286133
28,928.0,2.0,1.0,1.9306977288832496,-0.5472426743738602,19.207966381274066,0.0,0.0006727695465087891,0.007969951629638672,0.005211305618286133
29,929.0,2.0,1.0,2.329951810515372,-0.3357785128311699,14.982315107990484,0.0,0.0006554126739501953,0.007969951629638672,0.005211305618286133
30,930.0,2.0,1.0,2.811768697974228,-0.1300362179689453,11.146417658306031,0.0,0.0006318569183349609,0.007969951629638672,0.005211305618286133
31,931.0,2.0,1.0,3.393221771895326,0.07208932240339147,8.174563611162705,0.0,0.0006274223327636719,0.007969951629638672,0.005211305618286133
32,932.0,2.0,1.0,4.094915062380423,0.2789679371591081,6.281147647770288,0.0,0.0006048679351806641,0.007969951629638672,0.005211305618286133
33,933.0,2.0,1.0,4.941713361323833,0.5036518448802069,5.078918263147807,0.0,0.0005991458892822266,0.007969951629638672,0.005211305618286133
34,934.0,2.0,1.0,5.963623316594642,0.7588934364447221,4.271312213623226,0.0,0.0005819797515869141,0.007969951629638672,0.005211305618286133
35,935.0,2.0,1.0,7.196856730011514,1.0559383745022421,3.6983940260172865,0.0,0.0006035804748535156,0.007969951629638672,0.005211305618286133
36,936.0,2.0,1.0,8.68511373751352,1.4058960232664304,3.3289785394636056,0.0,0.0006339550018310547,0.007969951629638672,0.005211305618286133
37,937.0,2.0,1.0,10.481131341546853,1.8213176722931845,3.1338768484231956,0.0,0.0006155967712402344,0.007969951629638672,0.005211305618286133
38,938.0,2.0,1.0,12.648552168552959,2.317199651392541,3.118513997837096,0.0,0.0006102085113525391,0.007969951629638672,0.005211305618286133
39,939.0,2.0,1.0,15.26417967175232,2.911258895572143,3.3250477209235334,0.0,0.0005937576293945313,0.007969951629638672,0.005211305618286133
40,940.0,2.0,1.0,18.420699693267146,3.6246245972814415,3.7995378443859713,0.0,0.0006049633026123047,0.007969951629638672,0.005211305618286133
41,941.0,2.0,1.0,22.229964825261934,4.4826182352614765,4.525929098974235,0.0,0.0005926609039306641,0.007969951629638672,0.005211305618286133
42,942.0,2.0,1.0,26.82695795279725,5.515667110540439,5.523413492918505,0.2,0.0005716323852539062,0.007969951629638672,0.005211305618286133
43,943.0,2.0,1.0,32.374575428176435,6.760391318294387,6.760391318294387,1.0,0.0006117820739746094,0.007969951629638672,0.005211305618286133
44,944.0,2.0,1.0,39.06939937054613,8.260905522131983,8.260905522131983,1.0,0.0006082057952880859,0.007969951629638672,0.005211305618286133
45,945.0,2.0,1.0,47.1486636345739,10.070385439055089,10.070385439055089,1.0,0.0006280422210693359,0.007969951629638672,0.005211305618286133
46,946.0,2.0,1.0,56.89866029018293,12.252952624967998,12.252952624968,1.0,0.000582122802734375,0.007969951629638672,0.005211305618286133
47,947.0,2.0,1.0,68.66488450042998,14.885950232005223,14.885950232005223,1.0,0.0006321430206298828,0.007969951629638672,0.005211305618286133
48,948.0,2.0,1.0,82.86427728546842,18.06267838836867,18.06267838836867,1.0,0.0006480216979980469,0.007969951629638672,0.005211305618286133
49,949.0,2.0,1.0,100.0,21.89570765694782,21.89570765694782,1.0,0.0006189823150634765,0.007969951629638672,0.005211305618286133
50,950.0,2.0,2.0,0.01,-2.026669871827157,36.53998463811111,0.0,0.0015934467315673827,0.0008808612823486328,0.013917827606201172
51,951.0,2.0,2.0,0.012067926406393288,-2.0246018798531247,36.53641636872838,0.0,0.001436138153076172,0.0008808612823486328,0.013917827606201172
52,952.0,2.0,2.0,0.014563484775012436,-2.022106329015968,36.53211800088621,0.0,0.0017147541046142578,0.0008808612823486328,0.013917827606201172
53,953.0,2.0,2.0,0.017575106248547922,-2.019094832276692,36.526932110120825,0.0,0.0014438152313232422,0.0008808612823486328,0.013917827606201172
54,954.0,2.0,2.0,0.021209508879201904,-2.015460372372734,36.520667592077984,0.0,0.001363849639892578,0.0008808612823486328,0.013917827606201172
55,955.0,2.0,2.0,0.025595479226995354,-2.0110743924908823,36.51310677721247,0.0,0.001278829574584961,0.0008808612823486328,0.013917827606201172
56,956.0,2.0,2.0,0.030888435964774818,-2.005781458272833,36.50399159700188,0.0,0.0013882637023925782,0.0008808612823486328,0.013917827606201172
57,957.0,2.0,2.0,0.0372759372031494,-1.9993939684058024,36.49302611366575,0.0,0.0011630535125732421,0.0008808612823486328,0.013917827606201172
58,958.0,2.0,2.0,0.04498432668969444,-1.9916854977927643,36.47979752082032,0.0,0.0011284351348876953,0.0008808612823486328,0.013917827606201172
59,959.0,2.0,2.0,0.05428675439323859,-1.982383164219219,36.46386161231023,0.0,0.0011513710021972656,0.0008808612823486328,0.013917827606201172
60,960.0,2.0,2.0,0.0655128556859551,-1.971156953363615,36.444621673303566,0.0,0.0010348320007324218,0.0008808612823486328,0.013917827606201172
61,961.0,2.0,2.0,0.07906043210907697,-1.9576095077950768,36.421462157146024,0.0,0.0016582012176513672,0.0008808612823486328,0.013917827606201172
62,962.0,2.0,2.0,0.09540954763499938,-1.9412602216913513,36.39352809042343,0.0,0.001177835464477539,0.0008808612823486328,0.013917827606201172
63,963.0,2.0,2.0,0.1151395399326447,-1.921801053209387,35.37000381128418,0.0,0.0011041641235351562,0.0008808612823486328,0.013917827606201172
64,964.0,2.0,2.0,0.13894954943731375,-1.898859733151987,34.319703763808654,0.0,0.001110982894897461,0.0008808612823486328,0.013917827606201172
65,965.0,2.0,2.0,0.16768329368110074,-1.872058979864049,33.44197010159992,0.0,0.00106048583984375,0.0008808612823486328,0.013917827606201172
66,966.0,2.0,2.0,0.20235896477251564,-1.8403647112600996,32.88927589765727,0.0,0.0009913921356201171,0.0008808612823486328,0.013917827606201172
67,967.0,2.0,2.0,0.24420530945486513,-1.8025754434589025,32.51498870438327,0.0,0.0009501934051513672,0.0008808612823486328,0.013917827606201172
68,968.0,2.0,2.0,0.29470517025518095,-1.7573170142150858,32.24481368783758,0.0,0.000995969772338867,0.0008808612823486328,0.013917827606201172
69,969.0,2.0,2.0,0.35564803062231287,-1.702968105768285,32.03455935836372,0.0,0.000958395004272461,0.0008808612823486328,0.013917827606201172
70,970.0,2.0,2.0,0.4291934260128777,-1.637593870105612,31.849584284417297,0.0,0.0009687900543212891,0.0008808612823486328,0.013917827606201172
71,971.0,2.0,2.0,0.517947467923121,-1.5589401337399758,31.534358678236977,0.0,0.0009369373321533204,0.0008808612823486328,0.013917827606201172
72,972.0,2.0,2.0,0.6250551925273969,-1.4662641105673337,30.70122587661486,0.0,0.0009594440460205078,0.0008808612823486328,0.013917827606201172
73,973.0,2.0,2.0,0.7543120063354615,-1.3597424431740377,29.04761385813838,0.0,0.0009831905364990235,0.0008808612823486328,0.013917827606201172
74,974.0,2.0,2.0,0.9102981779915218,-1.2370404308590444,27.58615511962605,0.0,0.0009414196014404297,0.0008808612823486328,0.013917827606201172
75,975.0,2.0,2.0,1.0985411419875584,-1.0953339395596648,26.08645389054932,0.0,0.0009793758392333985,0.0008808612823486328,0.013917827606201172
76,976.0,2.0,2.0,1.325711365590108,-0.9333952385468317,24.13139293696812,0.0,0.0010121822357177734,0.0008808612823486328,0.013917827606201172
77,977.0,2.0,2.0,1.5998587196060574,-0.7502884446087346,21.866336401028143,0.0,0.0010166645050048828,0.0008808612823486328,0.013917827606201172
78,978.0,2.0,2.0,1.9306977288832496,-0.5472427153529619,19.207774905992103,0.0,0.0010663986206054688,0.0008808612823486328,0.013917827606201172
79,979.0,2.0,2.0,2.329951810515372,-0.33577849636179585,14.98233013478127,0.0,0.000965118408203125,0.0008808612823486328,0.013917827606201172
80,980.0,2.0,2.0,2.811768697974228,-0.1300361978211539,11.146298085401451,0.0,0.0009222030639648438,0.0008808612823486328,0.013917827606201172
81,981.0,2.0,2.0,3.393221771895326,0.07208932447443324,8.174420543102167,0.0,0.0009326457977294922,0.0008808612823486328,0.013917827606201172
82,982.0,2.0,2.0,4.094915062380423,0.27896793516283724,6.281029725608268,0.0,0.0008962154388427734,0.0008808612823486328,0.013917827606201172
83,983.0,2.0,2.0,4.941713361323833,0.5036518351045072,5.078738090331902,0.0,0.0008913516998291015,0.0008808612823486328,0.013917827606201172
84,984.0,2.0,2.0,5.963623316594642,0.7588934290507562,4.271224397482781,0.0,0.0008940219879150391,0.0008808612823486328,0.013917827606201172
85,985.0,2.0,2.0,7.196856730011514,1.055938374259957,3.6983217112368236,0.0,0.0009923458099365234,0.0008808612823486328,0.013917827606201172
86,986.0,2.0,2.0,8.68511373751352,1.4058960144766481,3.328909036031054,0.0,0.0009535789489746094,0.0008808612823486328,0.013917827606201172
87,987.0,2.0,2.0,10.481131341546853,1.8213176550864223,3.1338076754403867,0.0,0.0009791851043701172,0.0008808612823486328,0.013917827606201172
88,988.0,2.0,2.0,12.648552168552959,2.3171996443109855,3.1184919467969485,0.0,0.001009511947631836,0.0008808612823486328,0.013917827606201172
89,989.0,2.0,2.0,15.26417967175232,2.91125889690678,3.3250326326145605,0.0,0.0010131359100341796,0.0008808612823486328,0.013917827606201172
90,990.0,2.0,2.0,18.420699693267146,3.6246245606874177,3.79953460958449,0.0,0.0009278297424316406,0.0008808612823486328,0.013917827606201172
91,991.0,2.0,2.0,22.229964825261934,4.482618154754184,4.525928326220297,0.0,0.0008708000183105469,0.0008808612823486328,0.013917827606201172
92,992.0,2.0,2.0,26.82695795279725,5.5156671082996835,5.523412713189193,0.2,0.0009294509887695313,0.0008808612823486328,0.013917827606201172
93,993.0,2.0,2.0,32.374575428176435,6.760391119934707,6.760391119934707,1.0,0.0009283542633056641,0.0008808612823486328,0.013917827606201172
94,994.0,2.0,2.0,39.06939937054613,8.26090540839331,8.26090540839331,1.0,0.000989389419555664,0.0008808612823486328,0.013917827606201172
95,995.0,2.0,2.0,47.1486636345739,10.07038524429815,10.07038524429815,1.0,0.0009407997131347656,0.0008808612823486328,0.013917827606201172
96,996.0,2.0,2.0,56.89866029018293,12.252952797053652,12.252952797053652,1.0,0.001024150848388672,0.0008808612823486328,0.013917827606201172
97,997.0,2.0,2.0,68.66488450042998,14.885950012304534,14.885950012304534,1.0,0.0011602401733398437,0.0008808612823486328,0.013917827606201172
98,998.0,2.0,2.0,82.86427728546842,18.062678589858574,18.06267858985857,1.0,0.0009195804595947266,0.0008808612823486328,0.013917827606201172
99,999.0,2.0,2.0,100.0,21.895707210816852,21.89570721081686,1.0,0.0008845806121826171,0.0008808612823486328,0.013917827606201172
100,1000.0,2.0,3.0,0.01,-2.0266699044570236,36.53998597755435,0.0,0.0021471500396728514,0.0010318279266357422,0.015459012985229493
101,1001.0,2.0,3.0,0.012067926406393288,-2.024601719298459,36.53641606379015,0.0,0.0019107818603515624,0.0010318279266357422,0.015459012985229493
102,1002.0,2.0,3.0,0.014563484775012436,-2.022106367950346,36.53212088816396,0.0,0.002183341979980469,0.0010318279266357422,0.015459012985229493
103,1003.0,2.0,3.0,0.017575106248547922,-2.0190947213672104,36.52692943853829,0.0,0.001750040054321289,0.0010318279266357422,0.015459012985229493
104,1004.0,2.0,3.0,0.021209508879201904,-2.0154603889614804,36.52066800896135,0.0,0.0016777515411376953,0.0010318279266357422,0.015459012985229493
105,1005.0,2.0,3.0,0.025595479226995354,-2.01107427393289,36.513106301188394,0.0,0.001634359359741211,0.0010318279266357422,0.015459012985229493
106,1006.0,2.0,3.0,0.030888435964774818,-2.00578138208369,36.50399018126634,0.0,0.001586008071899414,0.0010318279266357422,0.015459012985229493
107,1007.0,2.0,3.0,0.0372759372031494,-1.999393794009213,36.49301772236067,0.0,0.0015646457672119141,0.0010318279266357422,0.015459012985229493
108,1008.0,2.0,3.0,0.04498432668969444,-1.9916855903947142,36.479799569436146,0.0,0.0015306472778320312,0.0010318279266357422,0.015459012985229493
109,1009.0,2.0,3.0,0.05428675439323859,-1.9823831345845988,36.463858459263896,0.0,0.001493549346923828,0.0010318279266357422,0.015459012985229493
110,1010.0,2.0,3.0,0.0655128556859551,-1.9711570812318016,36.44462836574923,0.0,0.0014228343963623047,0.0010318279266357422,0.015459012985229493
111,1011.0,2.0,3.0,0.07906043210907697,-1.9576094292272341,36.42145912402631,0.0,0.0014415740966796874,0.0010318279266357422,0.015459012985229493
112,1012.0,2.0,3.0,0.09540954763499938,-1.9412603535646582,36.39331525395751,0.0,0.0013965606689453126,0.0010318279266357422,0.015459012985229493
113,1013.0,2.0,3.0,0.1151395399326447,-1.9218012074583535,35.36959520733542,0.0,0.0014636516571044922,0.0010318279266357422,0.015459012985229493
114,1014.0,2.0,3.0,0.13894954943731375,-1.8988598031834214,34.319864751812794,0.0,0.0014763832092285155,0.0010318279266357422,0.015459012985229493
115,1015.0,2.0,3.0,0.16768329368110074,-1.8720590181468701,33.44242859740916,0.0,0.001380014419555664,0.0010318279266357422,0.015459012985229493
116,1016.0,2.0,3.0,0.20235896477251564,-1.840364751290909,32.889004393997396,0.0,0.0015173912048339843,0.0010318279266357422,0.015459012985229493
117,1017.0,2.0,3.0,0.24420530945486513,-1.8025754455811742,32.514860447804175,0.0,0.0013598918914794922,0.0010318279266357422,0.015459012985229493
118,1018.0,2.0,3.0,0.29470517025518095,-1.7573170140712695,32.24510577536108,0.0,0.001340770721435547,0.0010318279266357422,0.015459012985229493
119,1019.0,2.0,3.0,0.35564803062231287,-1.7029681147084248,32.03466649180691,0.0,0.0012484550476074218,0.0010318279266357422,0.015459012985229493
120,1020.0,2.0,3.0,0.4291934260128777,-1.6375938415188038,31.849594372735766,0.0,0.0012256145477294923,0.0010318279266357422,0.015459012985229493
121,1021.0,2.0,3.0,0.517947467923121,-1.5589400329017171,31.53422887049327,0.0,0.0011861324310302734,0.0010318279266357422,0.015459012985229493
122,1022.0,2.0,3.0,0.6250551925273969,-1.4662642809898232,30.70099268867124,0.0,0.0012359619140625,0.0010318279266357422,0.015459012985229493
123,1023.0,2.0,3.0,0.7543120063354615,-1.3597424900832193,29.048018223979106,0.0,0.0012175559997558594,0.0010318279266357422,0.015459012985229493
124,1024.0,2.0,3.0,0.9102981779915218,-1.2370404443042968,27.58606492141797,0.0,0.0012637615203857423,0.0010318279266357422,0.015459012985229493
125,1025.0,2.0,3.0,1.0985411419875584,-1.0953339089712546,26.086603138229776,0.0,0.0012598514556884765,0.0010318279266357422,0.015459012985229493
126,1026.0,2.0,3.0,1.325711365590108,-0.9333951672429613,24.131988071444127,0.0,0.0011852264404296875,0.0010318279266357422,0.015459012985229493
127,1027.0,2.0,3.0,1.5998587196060574,-0.7502884240297873,21.866502196594666,0.0,0.0011914730072021484,0.0010318279266357422,0.015459012985229493
128,1028.0,2.0,3.0,1.9306977288832496,-0.5472426820390682,19.207937753019003,0.0,0.001253032684326172,0.0010318279266357422,0.015459012985229493
129,1029.0,2.0,3.0,2.329951810515372,-0.3357784793800056,14.982394328495378,0.0,0.0012444496154785157,0.0010318279266357422,0.015459012985229493
130,1030.0,2.0,3.0,2.811768697974228,-0.13003622590342687,11.146306361200297,0.0,0.0012050151824951171,0.0010318279266357422,0.015459012985229493
131,1031.0,2.0,3.0,3.393221771895326,0.0720893273354875,8.174712331737227,0.0,0.001209115982055664,0.0010318279266357422,0.015459012985229493
132,1032.0,2.0,3.0,4.094915062380423,0.27896794869858577,6.281265970824888,0.0,0.001149749755859375,0.0010318279266357422,0.015459012985229493
133,1033.0,2.0,3.0,4.941713361323833,0.503651853322409,5.079012347932478,0.0,0.001157999038696289,0.0010318279266357422,0.015459012985229493
134,1034.0,2.0,3.0,5.963623316594642,0.7588934318838221,4.271288309806388,0.0,0.0011919021606445312,0.0010318279266357422,0.015459012985229493
135,1035.0,2.0,3.0,7.196856730011514,1.0559383830604676,3.6984328759439955,0.0,0.0012321949005126953,0.0010318279266357422,0.015459012985229493
136,1036.0,2.0,3.0,8.68511373751352,1.4058960216564755,3.3289835083709614,0.0,0.0011871814727783202,0.0010318279266357422,0.015459012985229493
137,1037.0,2.0,3.0,10.481131341546853,1.8213176675990712,3.133866107845841,0.0,0.0011804580688476562,0.0010318279266357422,0.015459012985229493
138,1038.0,2.0,3.0,12.648552168552959,2.317199665069117,3.118526078955446,0.0,0.0011692047119140625,0.0010318279266357422,0.015459012985229493
139,1039.0,2.0,3.0,15.26417967175232,2.911258879858961,3.325013685515104,0.0,0.0011075973510742188,0.0010318279266357422,0.015459012985229493
140,1040.0,2.0,3.0,18.420699693267146,3.624624600721158,3.7995386805234452,0.0,0.0013447284698486328,0.0010318279266357422,0.015459012985229493
141,1041.0,2.0,3.0,22.229964825261934,4.4826182188326715,4.52592903871559,0.0,0.0012887477874755859,0.0010318279266357422,0.015459012985229493
142,1042.0,2.0,3.0,26.82695795279725,5.515667101970939,5.523412684871216,0.2,0.0012303829193115235,0.0010318279266357422,0.015459012985229493
143,1043.0,2.0,3.0,32.374575428176435,6.7603912853892,6.7603912853892,1.0,0.001255369186401367,0.0010318279266357422,0.015459012985229493
144,1044.0,2.0,3.0,39.06939937054613,8.260905412308382,8.260905412308384,1.0,0.0012918472290039062,0.0010318279266357422,0.015459012985229493
145,1045.0,2.0,3.0,47.1486636345739,10.070385281960407,10.070385281960405,1.0,0.0012661933898925782,0.0010318279266357422,0.015459012985229493
146,1046.0,2.0,3.0,56.89866029018293,12.252952922839096,12.2529529228391,1.0,0.0012054443359375,0.0010318279266357422,0.015459012985229493
147,1047.0,2.0,3.0,68.66488450042998,14.885949972751982,14.885949972751977,1.0,0.0012221813201904296,0.0010318279266357422,0.015459012985229493
148,1048.0,2.0,3.0,82.86427728546842,18.062678591079496,18.062678591079496,1.0,0.001294422149658203,0.0010318279266357422,0.015459012985229493
