,index,r,K,steps,Rnorm,Opt_val,Eval_val,Loss_val,satisfy,solvetime
0,540.0,2.0,1.0,0.0,4.47213595499958,-1.2969595146552504,28.157839592459528,27.002795953967073,0.27999999999999997,0.0525763988494873
1,541.0,2.0,1.0,1.0,4.488242139740564,-1.1845833314395453,19.640324420880855,17.95607596699014,0.24,0.04027013778686524
2,542.0,2.0,1.0,2.0,4.654620436400887,-1.7951078782305614,18.39814895016326,15.80506855593558,0.24,0.041127252578735354
3,543.0,2.0,1.0,3.0,5.072725144998165,-3.338946082767466,18.80041972828459,17.017481291070794,0.2,0.041992568969726564
4,544.0,2.0,1.0,4.0,5.6565174361073485,-4.434227403493014,20.774425179107332,19.178566463176615,0.24000000000000005,0.04289717674255371
5,545.0,2.0,1.0,5.0,6.1942586183813875,-4.714660137612405,22.246242766606937,20.434733977706035,0.2,0.04187684059143067
6,546.0,2.0,1.0,6.0,6.634410976687711,-4.3878843036690665,21.557915449172647,19.90792455541534,0.27999999999999997,0.042764139175415036
7,547.0,2.0,1.0,7.0,6.9763319707761156,-3.664801543387912,17.313967646633976,16.561765255091665,0.36,0.04280672073364258
8,548.0,2.0,1.0,8.0,7.531253147959729,-3.881705326006461,18.14989531013334,16.746215797112512,0.24,0.042874813079833984
9,549.0,2.0,1.0,9.0,8.232969562284758,-3.2088737686700846,16.871614603305822,15.202477227602184,0.2,0.04330625534057617
10,550.0,2.0,1.0,10.0,8.870978074297751,-2.562037058982319,14.62843044179947,13.557183326949502,0.4,0.04317784309387207
11,551.0,2.0,1.0,11.0,9.425306818889904,-2.1283009369700445,13.000004968282875,11.950688772313322,0.27999999999999997,0.043273115158081056
12,552.0,2.0,1.0,12.0,9.947564277543627,-1.7142300624564406,10.442092365255824,9.470269210800438,0.28,0.04363670349121094
13,553.0,2.0,1.0,13.0,10.415312016923275,-1.5481268579027592,9.12528697569294,8.354333420146828,0.4,0.04308786392211914
14,554.0,2.0,1.0,14.0,10.821495426496396,-1.591011480840049,8.01276444039419,7.485528182461647,0.48,0.0468174934387207
15,555.0,2.0,1.0,15.0,11.160531894430104,-1.4092222139165702,7.3328292203107655,6.720731371349622,0.48,0.04344086647033692
16,556.0,2.0,1.0,16.0,11.441898077709167,-1.1184821021982123,6.414256901639431,5.808027242192358,0.4,0.04340815544128418
17,557.0,2.0,1.0,17.0,11.670265252231099,-0.8181324544717153,5.043543403390246,4.635049370879258,0.4,0.04375853538513184
18,558.0,2.0,1.0,18.0,11.853978535619927,-0.569394719857551,4.18637800307136,3.8687740809104283,0.48,0.04400029182434082
19,559.0,2.0,1.0,19.0,12.008220285852497,-0.5245677028168141,2.6272622713922393,2.326927736677608,0.52,0.04396014213562012
20,560.0,2.0,1.0,20.0,12.136640861447669,-0.44506192274602263,1.9170714905864112,1.7376570888259202,0.56,0.044087696075439456
21,561.0,2.0,1.0,21.0,12.244257398531413,-0.36944502553102154,1.384190036910747,1.2537909223821806,0.52,0.044393157958984374
22,562.0,2.0,1.0,22.0,12.333329416196671,-0.2578460241603565,1.1972394854018742,1.1554874846211756,0.48,0.044050407409667966
23,563.0,2.0,1.0,23.0,12.408578652427364,-0.29173561825382793,0.9775653930777117,0.9397491334207189,0.5199999999999999,0.0441500186920166
24,564.0,2.0,1.0,24.0,12.470451720858524,-0.21772632419845203,0.8273098936580233,0.8326237999998416,0.56,0.04429817199707031
25,565.0,2.0,1.0,25.0,12.53771389610244,-0.21582187139964545,0.7702531200961202,0.7242474975481976,0.44000000000000006,0.044464921951293944
26,566.0,2.0,1.0,26.0,12.602678125785491,-0.16736318100019618,0.5969080818776703,0.5344644517216282,0.16,0.04477591514587402
27,567.0,2.0,1.0,27.0,12.66313099545361,-0.0960848604018547,0.5063807980973503,0.45543000606938255,0.4,0.04389185905456543
28,568.0,2.0,1.0,28.0,12.717439144225576,-0.028883150091334554,0.40512811169608653,0.3883482209118498,0.5599999999999999,0.04391388893127442
29,569.0,2.0,1.0,29.0,12.764940941741367,0.00496393688931159,0.32251046661863425,0.291320495663389,0.44000000000000006,0.04512338638305664
30,570.0,2.0,2.0,0.0,4.47213595499958,-1.2969595140257517,28.157834970969866,27.002789066858583,0.27999999999999997,0.08733272552490234
31,571.0,2.0,2.0,1.0,4.488244079563659,-1.1845622481775546,19.640247833799606,17.955921553050114,0.24,0.09123950004577637
32,572.0,2.0,2.0,2.0,4.652414360235303,-1.789127971976934,18.384471808849614,15.777002120520157,0.24,0.09200243949890137
33,573.0,2.0,2.0,3.0,4.943932254690762,-2.956671087873236,19.62837791335923,17.17359263592747,0.16,0.09133028984069824
34,574.0,2.0,2.0,4.0,5.262748547926212,-3.694111325361001,20.521118270800493,18.325611771032897,0.24000000000000005,0.0908085823059082
35,575.0,2.0,2.0,5.0,5.5528573111807535,-3.72008072962367,20.658762754271187,18.27680778923314,0.2,0.09476752281188965
36,576.0,2.0,2.0,6.0,5.79131607848025,-3.2805403436496285,18.744043214993525,17.074755549784747,0.16,0.09177565574645996
37,577.0,2.0,2.0,7.0,5.975156070075945,-2.5905977229599,15.07335873334758,14.1205763354828,0.27999999999999997,0.09188785552978515
38,578.0,2.0,2.0,8.0,6.12478575142386,-2.8753916348352293,17.874403664541138,16.13748125238323,0.2,0.09238533973693848
39,579.0,2.0,2.0,9.0,6.244831285681831,-2.6083640522181093,14.736761618383984,12.723748937488967,0.16,0.09067006111145019
40,580.0,2.0,2.0,10.0,6.341620070677181,-2.42509920908355,16.225522183123275,14.76599499588254,0.24000000000000005,0.09007582664489747
41,581.0,2.0,2.0,11.0,6.416709632028848,-1.753511249218008,13.735700896593041,12.423982175626005,0.32,0.09162850379943847
42,582.0,2.0,2.0,12.0,6.483977481033572,-1.263278501530602,11.560166248435426,10.856283726513478,0.32,0.09241838455200195
43,583.0,2.0,2.0,13.0,6.546728685442353,-1.1681936035803198,11.751170690709918,11.264925351925758,0.52,0.09457983970642089
44,584.0,2.0,2.0,14.0,6.606936267780066,-1.0248289511889426,10.478303306084246,9.673027029036685,0.48,0.09430880546569824
45,585.0,2.0,2.0,15.0,6.663330927736038,-0.8506111577472113,8.685817860630046,7.879211457864078,0.5599999999999999,0.093906831741333
46,586.0,2.0,2.0,16.0,6.7213954474810675,-0.7848938624948759,7.1513828606244685,6.299534283243507,0.4,0.09258160591125489
47,587.0,2.0,2.0,17.0,6.7853428810023555,-0.7433788090697181,5.543118961810156,4.655598561014911,0.32,0.10208263397216796
48,588.0,2.0,2.0,18.0,6.846638715103795,-0.6935625749879508,4.653687499402418,3.9242844755847512,0.36000000000000004,0.09378519058227539
49,589.0,2.0,2.0,19.0,6.901362499347004,-0.6534480268057791,4.0137218630478415,3.4119176780776392,0.4,0.09005551338195801
50,590.0,2.0,2.0,20.0,6.947791422213537,-0.5249565483617634,3.506077153332536,2.93399705507595,0.36,0.09391641616821289
51,591.0,2.0,2.0,21.0,6.990573048042977,-0.38910074650535326,3.321880898929605,2.8246177745997643,0.36,0.093475341796875
52,592.0,2.0,2.0,22.0,7.0337871902714655,-0.3791316194172977,2.808291925906455,2.4412458100804773,0.48,0.09216599464416504
53,593.0,2.0,2.0,23.0,7.080574813341623,-0.3168852752670649,3.030264984999302,2.6713727984330307,0.52,0.09278178215026855
54,594.0,2.0,2.0,24.0,7.1391505722546515,-0.3270100359134887,3.038358544890001,2.7581017383367117,0.6,0.09136471748352051
55,595.0,2.0,2.0,25.0,7.209673255867443,-0.33201793880797925,3.2667466839014567,2.9627283799824067,0.6,0.09222455024719238
56,596.0,2.0,2.0,26.0,7.281677102656408,-0.33389412478122316,3.700499451421942,3.233090515422971,0.52,0.09336609840393066
57,597.0,2.0,2.0,27.0,7.350395824185187,-0.33545714891944634,3.997521195949313,3.308178426521387,0.48,0.09087996482849121
58,598.0,2.0,2.0,28.0,7.41395971057859,-0.33222823333387996,4.257628365251535,3.47631354020021,0.32,0.09153475761413574
59,599.0,2.0,2.0,29.0,7.470975648170023,-0.3070541623186658,4.001688972358324,3.233789111356048,0.4,0.09222016334533692
60,600.0,2.0,3.0,0.0,4.47213595499958,-1.296959514525953,28.157829840096433,27.002782915688876,0.27999999999999997,0.10434451103210449
61,601.0,2.0,3.0,1.0,4.49408796380148,-1.1907902979080887,19.488858613143048,17.4993368791757,0.24,0.1111800193786621
62,602.0,2.0,3.0,2.0,4.655893296723173,-1.7156320271860124,15.489174420332867,13.381886521758679,0.24,0.11221866607666016
63,603.0,2.0,3.0,3.0,4.913204677166901,-2.5009467584207172,15.960158343742055,13.968168508928903,0.16,0.11152586936950684
64,604.0,2.0,3.0,4.0,5.1739005031525425,-2.830552587059775,17.556101212431326,15.247821520391662,0.16,0.10840849876403809
65,605.0,2.0,3.0,5.0,5.405554066039825,-2.847612603661676,18.793086485803638,16.45701436987358,0.24,0.11678738594055176
66,606.0,2.0,3.0,6.0,5.596796072207335,-3.081259540153698,17.77511934157986,16.103459231291986,0.24000000000000005,0.11193432807922363
67,607.0,2.0,3.0,7.0,5.755598699630648,-3.153895319650345,19.24824413135395,17.10151642464329,0.32,0.11253924369812011
68,608.0,2.0,3.0,8.0,5.875725465675506,-2.903219512257303,18.411498411874213,16.21212527784606,0.24000000000000005,0.10759243965148926
69,609.0,2.0,3.0,9.0,5.964513360867128,-2.582549305518775,18.436164504930588,16.38351653164101,0.2,0.1114811897277832
70,610.0,2.0,3.0,10.0,6.031339292786735,-2.197938074811025,17.84931857519117,16.525761509915206,0.4,0.1095043659210205
71,611.0,2.0,3.0,11.0,6.096249951509397,-1.732260570552106,15.061223855137001,13.83232994288569,0.44000000000000006,0.1104581356048584
72,612.0,2.0,3.0,12.0,6.166196346948612,-1.512243707290036,12.359432441292872,10.690855852414437,0.28,0.1094508171081543
73,613.0,2.0,3.0,13.0,6.244511682659922,-1.4006120566079077,10.900809920770856,9.369569060402371,0.32,0.10967574119567872
74,614.0,2.0,3.0,14.0,6.323422185506252,-1.1785828244358552,8.961064408535055,7.647559374376899,0.32,0.11238675117492676
75,615.0,2.0,3.0,15.0,6.406184366053331,-1.0959178090000619,7.3510769950924795,6.295914216368749,0.27999999999999997,0.11238594055175781
76,616.0,2.0,3.0,16.0,6.490904542124672,-1.0351970412441902,6.711553697525782,5.767761685284723,0.36,0.11373186111450195
77,617.0,2.0,3.0,17.0,6.568143615129077,-0.9728596105783046,6.234712354260575,5.385193036396432,0.4,0.11180272102355956
78,618.0,2.0,3.0,18.0,6.636254286962443,-0.9238892785357666,6.2252211042374315,5.037169983543352,0.24000000000000005,0.1117372989654541
79,619.0,2.0,3.0,19.0,6.694963834682167,-0.7986856402126811,6.361851522254243,5.233783987109928,0.16,0.11169490814208985
80,620.0,2.0,3.0,20.0,6.746776902056752,-0.6810130173232359,6.093063218988431,4.972872594454273,0.24000000000000005,0.11170644760131836
81,621.0,2.0,3.0,21.0,6.797330461851493,-0.5051530743877116,5.684784453262035,4.525114550666389,0.08,0.11078424453735351
82,622.0,2.0,3.0,22.0,6.848724822889738,-0.5236357044248241,5.826697508059659,4.622323489379932,0.12000000000000002,0.1126798152923584
83,623.0,2.0,3.0,23.0,6.900689692258267,-0.5700707866486405,6.215910831493884,5.080845221908895,0.16,0.11085038185119629
84,624.0,2.0,3.0,24.0,6.950750258144448,-0.5238186699305954,6.372398671015313,5.3048031198085805,0.2,0.11080417633056641
85,625.0,2.0,3.0,25.0,7.000566644772118,-0.48252937982639743,5.423927107960482,4.539806316694589,0.24,0.1127169132232666
86,626.0,2.0,3.0,26.0,7.05067710563568,-0.43343350518794405,5.03927503465348,4.226812981906814,0.28,0.11034560203552246
87,627.0,2.0,3.0,27.0,7.1017223425130975,-0.37607645858920696,4.658966633781118,3.8753139438852067,0.31999999999999995,0.10888409614562988
88,628.0,2.0,3.0,28.0,7.154655607470988,-0.291423782645709,4.556701409762678,3.805871741286753,0.4,0.1092221736907959
89,629.0,2.0,3.0,29.0,7.209502286564264,-0.1531012413196237,4.440268252860457,3.8085017436778763,0.4,0.11549897193908691
90,630.0,2.0,4.0,0.0,4.47213595499958,-1.2969595144845663,28.157826637623636,27.002780914735144,0.27999999999999997,0.11818270683288574
91,631.0,2.0,4.0,1.0,4.461111387403332,-1.1444203028426103,18.901056122368082,16.889296295268828,0.27999999999999997,0.12209978103637695
92,632.0,2.0,4.0,2.0,4.543562157331524,-1.577306942619726,13.850317480001639,12.870778082292157,0.43999999999999995,0.1234971046447754
93,633.0,2.0,4.0,3.0,4.712075731763965,-1.978647002165097,14.628652321874512,12.750884017747097,0.27999999999999997,0.12080578804016114
94,634.0,2.0,4.0,4.0,4.9066899778688065,-2.201364698376092,16.283752602306077,14.549778668291669,0.28,0.12194108963012695
95,635.0,2.0,4.0,5.0,5.082119146734238,-1.9448962612005278,12.133718360258,11.34771422102487,0.4,0.12134623527526855
96,636.0,2.0,4.0,6.0,5.242676596014171,-1.8707737654820087,11.905534448110245,10.743492309903917,0.24,0.12082529067993164
97,637.0,2.0,4.0,7.0,5.38760204645053,-1.8427666623827554,13.442775096050132,12.20636726371974,0.24,0.12174868583679199
98,638.0,2.0,4.0,8.0,5.512408225075996,-1.5700733345736044,13.569346639372165,11.802826856339472,0.24,0.12277555465698242
99,639.0,2.0,4.0,9.0,5.622410975819504,-1.8781703457359467,15.625283574445197,13.689878990871998,0.24,0.12187905311584472
100,640.0,2.0,4.0,10.0,5.7163099191741615,-1.6470093197600355,12.630364720793322,10.979064787230381,0.36,0.12192234992980958
101,641.0,2.0,4.0,11.0,5.828952241623398,-1.6643397005562441,11.823988230682165,10.804439570673836,0.4,0.12084283828735351
102,642.0,2.0,4.0,12.0,5.966884504208787,-1.4463108021993487,10.930851583209328,10.064996345086163,0.36,0.12277355194091796
103,643.0,2.0,4.0,13.0,6.108167946480595,-1.242731590841266,9.197584574733071,8.656777279564793,0.27999999999999997,0.12226881980895996
104,644.0,2.0,4.0,14.0,6.255183212976961,-1.181110889353079,8.62265105478888,8.07981762917849,0.27999999999999997,0.11987252235412597
105,645.0,2.0,4.0,15.0,6.402815188617339,-1.40800208640858,10.273934846769675,9.412754298605078,0.27999999999999997,0.12316837310791015
106,646.0,2.0,4.0,16.0,6.543069783755895,-1.534453095621986,10.499972582612429,9.610182422167933,0.32,0.12162318229675292
107,647.0,2.0,4.0,17.0,6.67256172394629,-1.565379036502065,10.369258519499747,9.409794799931234,0.32,0.12246484756469726
108,648.0,2.0,4.0,18.0,6.78848455026762,-1.5267330532656795,10.241589997414362,9.384602623860617,0.32,0.12392940521240234
109,649.0,2.0,4.0,19.0,6.893676192278382,-1.421223862328573,10.16902812975052,9.373208309540953,0.4,0.12203598022460938
110,650.0,2.0,4.0,20.0,6.990299982572537,-1.2626307627445743,10.581485762568391,9.667566503452111,0.36000000000000004,0.12165331840515137
111,651.0,2.0,4.0,21.0,7.086220908210414,-1.1790273266849869,10.989045884454798,9.946107245063413,0.4,0.12328801155090333
112,652.0,2.0,4.0,22.0,7.177737615377045,-1.1261499047499142,10.149394922322696,9.106899985399185,0.36,0.12327227592468262
113,653.0,2.0,4.0,23.0,7.2621797365919365,-1.0616298766226533,9.79863827501436,8.959436359366839,0.4,0.12262420654296875
114,654.0,2.0,4.0,24.0,7.341094282408489,-0.979721962014563,9.347941627131073,8.552639147559264,0.4,0.12392601966857911
115,655.0,2.0,4.0,25.0,7.415652813339188,-0.9099907253223707,8.721345166949192,8.029857963653338,0.4,0.12325100898742676
116,656.0,2.0,4.0,26.0,7.48531058615833,-0.8484280759356795,9.022923632551283,8.547698363078258,0.44000000000000006,0.1254209041595459
117,657.0,2.0,4.0,27.0,7.550529311186156,-0.8181765699221243,9.056600375948973,8.741841361144056,0.44000000000000006,0.12309017181396484
118,658.0,2.0,4.0,28.0,7.611323419268784,-0.7577402251515495,8.834267798737862,8.613404139752108,0.4,0.12232184410095215
119,659.0,2.0,4.0,29.0,7.670546839961887,-0.6452958178681667,8.74586337702471,8.560620828338148,0.4,0.12391982078552247
120,660.0,2.0,5.0,0.0,4.47213595499958,-1.2969595144806232,28.1578210257092,27.002777228104613,0.27999999999999997,0.13188419342041016
121,661.0,2.0,5.0,1.0,4.465523951799939,-1.0767154694496497,18.417528246502776,17.227496096056996,0.36,0.13362317085266112
122,662.0,2.0,5.0,2.0,4.525516882256888,-1.212753194615965,13.234180578905171,12.405646309772115,0.36,0.13470697402954102
123,663.0,2.0,5.0,3.0,4.641607049716746,-1.2683834431009338,11.18914641001275,10.551933644408248,0.44000000000000006,0.13985300064086914
124,664.0,2.0,5.0,4.0,4.77587537554098,-1.3224964585010597,10.092341050417506,9.374567334506207,0.4,0.13362360000610352
125,665.0,2.0,5.0,5.0,4.910431458904303,-1.2976759991628044,10.14131903661825,9.043653869245711,0.36,0.1341576099395752
126,666.0,2.0,5.0,6.0,5.03024656456302,-1.1434264253882933,9.649386705650503,9.014019751073974,0.44000000000000006,0.13589401245117189
127,667.0,2.0,5.0,7.0,5.137982448088842,-1.0156839257170176,9.046165369751737,8.6289348291115,0.36000000000000004,0.13697524070739747
128,668.0,2.0,5.0,8.0,5.23840265115751,-0.9488064800855804,8.274455939939086,7.777081316980573,0.36,0.13566060066223146
129,669.0,2.0,5.0,9.0,5.332308366169302,-0.8988159931462569,8.595882559699806,8.428001426572335,0.44000000000000006,0.13507890701293945
130,670.0,2.0,5.0,10.0,5.423533536956392,-0.7932849781526384,8.182020228788865,8.276227388246728,0.44000000000000006,0.13431177139282227
131,671.0,2.0,5.0,11.0,5.521326480615133,-0.8440876135293559,6.710767700503226,6.496657462639268,0.44000000000000006,0.13723936080932617
132,672.0,2.0,5.0,12.0,5.614125253269349,-0.9298405055092882,6.115917485908368,5.893961771005349,0.44000000000000006,0.13658642768859863
133,673.0,2.0,5.0,13.0,5.701665424403774,-1.0026371786647439,5.643362467969927,5.214845178161328,0.36,0.13688287734985352
134,674.0,2.0,5.0,14.0,5.783134612955115,-1.0402841146424096,5.308448934960696,4.792202172361007,0.27999999999999997,0.13641753196716308
135,675.0,2.0,5.0,15.0,5.858174157313366,-1.0019770237594574,4.828533688121584,4.293730786673591,0.36000000000000004,0.1353398323059082
