,index,r,K,steps,Epsilon,Opt_val,Eval_val,Loss_val,satisfy,solvetime,grad
0,540.0,2.0,1.0,0.0,5.623413251903491,0.6500264102219384,4.719377953063848,4.39070861980401,0.32,0.06670665740966797,"tensor(0., dtype=torch.float64)"
1,541.0,2.0,1.0,1.0,7.421462331102411,1.0911560536232379,3.7473395067850235,3.519164204081804,0.4,0.03391122817993164,"tensor(0., dtype=torch.float64)"
2,542.0,2.0,1.0,2.0,10.761612864053552,1.8730888168546307,3.1698796112064604,3.025684639836464,0.36,0.03467879295349121,"tensor(0., dtype=torch.float64)"
3,543.0,2.0,1.0,3.0,14.711640700761837,2.7764823953137405,3.2877738891680948,3.233969727307837,0.31999999999999995,0.03621554374694824,"tensor(0., dtype=torch.float64)"
4,544.0,2.0,1.0,4.0,16.771320977456515,3.243557986353185,3.531638907270873,3.5081699210192148,0.36,0.03539319038391113,"tensor(0., dtype=torch.float64)"
5,545.0,2.0,1.0,5.0,15.57315738795268,2.971404936899795,3.370217922681975,3.323991958613321,0.36,0.036503028869628903,"tensor(0., dtype=torch.float64)"
6,546.0,2.0,1.0,6.0,12.752853011338399,2.328654819305372,3.153693017966666,3.0481865531162624,0.44000000000000006,0.03505992889404297,"tensor(0., dtype=torch.float64)"
7,547.0,2.0,1.0,7.0,10.37808940713778,1.7823615657184504,3.203172555336039,3.0338330932090516,0.4,0.034370040893554686,"tensor(0., dtype=torch.float64)"
8,548.0,2.0,1.0,8.0,9.153939758887338,1.4978252289296852,3.342246438411357,3.147813027079534,0.4,0.034862852096557616,"tensor(0., dtype=torch.float64)"
9,549.0,2.0,1.0,9.0,9.013007226689755,1.465170193684391,3.357688801692924,3.1610077030649024,0.4,0.03385505676269531,"tensor(0., dtype=torch.float64)"
10,550.0,2.0,1.0,10.0,9.764927533083938,1.6407290757006963,3.248295819594515,3.067506976021703,0.4,0.03386044502258301,"tensor(0., dtype=torch.float64)"
11,551.0,2.0,1.0,11.0,11.062319821400731,1.9409450056105435,3.1542206465682185,3.008570347939927,0.36,0.035480690002441403,"tensor(0., dtype=torch.float64)"
12,552.0,2.0,1.0,12.0,12.319907832507294,2.2299376337858,3.139753278630007,3.0295122633524527,0.36,0.03716888427734375,"tensor(0., dtype=torch.float64)"
13,553.0,2.0,1.0,13.0,12.976905145485537,2.3803700890717834,3.153415437211133,3.0604992531270123,0.4,0.034746980667114256,"tensor(0., dtype=torch.float64)"
14,554.0,2.0,1.0,14.0,12.755950831909628,2.329883980461358,3.142623775222119,3.0422396297980847,0.36,0.03423848152160645,"tensor(0., dtype=torch.float64)"
15,555.0,2.0,1.0,15.0,12.035615947199002,2.164729294944461,3.1331545834492944,3.014399722066837,0.36,0.03496088981628418,"tensor(0., dtype=torch.float64)"
16,556.0,2.0,1.0,16.0,11.235056170120297,1.9804608709608407,3.149028093616132,3.007041279144466,0.36,0.034406423568725586,"tensor(0., dtype=torch.float64)"
17,557.0,2.0,1.0,17.0,10.684818473884581,1.8534675662385514,3.174518106801463,3.0158777700067825,0.4,0.03425021171569824,"tensor(0., dtype=torch.float64)"
18,558.0,2.0,1.0,18.0,10.500880275590536,1.8110814896791414,3.1826136056009497,3.018181245509324,0.4,0.0344696044921875,"tensor(0., dtype=torch.float64)"
19,559.0,2.0,1.0,19.0,10.67767922319267,1.8521024901241323,3.169270093731268,3.0102030611626773,0.36,0.03431887626647949,"tensor(0., dtype=torch.float64)"
20,560.0,2.0,1.0,20.0,11.066663481831917,1.94189126610291,3.1514169972937487,3.0038140240766458,0.36,0.03449206352233887,"tensor(0., dtype=torch.float64)"
21,561.0,2.0,1.0,21.0,11.48406386539248,2.0379963547991875,3.1383366797621353,3.0040041628272567,0.36,0.03466577529907226,"tensor(0., dtype=torch.float64)"
22,562.0,2.0,1.0,22.0,11.766769489898797,2.1029077081843264,3.131775428421141,3.0052549547399137,0.4,0.03417501449584961,"tensor(0., dtype=torch.float64)"
23,563.0,2.0,1.0,23.0,11.808613486057649,2.112370051239073,3.1304984106543765,3.0046175385506646,0.36,0.03393068313598633,"tensor(0., dtype=torch.float64)"
24,564.0,2.0,1.0,24.0,11.637711966250786,2.0729060681879448,3.1344551517118653,3.003195931224022,0.36,0.034163618087768556,"tensor(0., dtype=torch.float64)"
25,565.0,2.0,1.0,25.0,11.395971095099702,2.017328808812242,3.139801115342909,3.0017153120498294,0.36,0.034064531326293945,"tensor(0., dtype=torch.float64)"
26,566.0,2.0,1.0,26.0,11.186311723748506,1.9693178668506501,3.1446217240563823,3.0012399685178393,0.36,0.0339777946472168,"tensor(0., dtype=torch.float64)"
27,567.0,2.0,1.0,27.0,11.09538335884788,1.948628941415116,3.1467324005852886,3.001107357935358,0.4,0.03420500755310059,"tensor(0., dtype=torch.float64)"
28,568.0,2.0,1.0,28.0,11.146695791926382,1.9605675640568674,3.145220776144569,3.0009379813222097,0.36,0.036496448516845706,"tensor(0., dtype=torch.float64)"
29,569.0,2.0,1.0,29.0,11.22421889855986,1.9783283936931766,3.1432531083479547,3.0007620558419617,0.36,0.035063648223876955,"tensor(0., dtype=torch.float64)"
30,570.0,2.0,2.0,0.0,5.623413251903491,0.6500264096235007,4.719386684471236,4.390718683875662,0.32,0.08525900840759278,"tensor(0., dtype=torch.float64)"
31,571.0,2.0,2.0,1.0,7.421460240739729,1.0911555629831677,3.7473427956953094,3.5191686623534695,0.4,0.08249917030334472,"tensor(0., dtype=torch.float64)"
32,572.0,2.0,2.0,2.0,10.761595813523272,1.8730848805922573,3.1698762805030567,3.0256802046858153,0.36,0.08416557312011719,"tensor(0., dtype=torch.float64)"
33,573.0,2.0,2.0,3.0,14.711606609246356,2.776474609666306,3.2877789965266446,3.233973221458723,0.31999999999999995,0.08228468894958496,"tensor(0., dtype=torch.float64)"
34,574.0,2.0,2.0,4.0,16.7712582988037,3.2435437249961927,3.5316282614156806,3.5081590155596474,0.36,0.08311276435852051,"tensor(0., dtype=torch.float64)"
35,575.0,2.0,2.0,5.0,15.573055754735893,2.9713818002743886,3.370206513252261,3.323980266158268,0.36,0.08385319709777832,"tensor(0., dtype=torch.float64)"
36,576.0,2.0,2.0,6.0,12.752749354578693,2.3286310697646977,3.153689876484282,3.0481755100496586,0.44000000000000006,0.08168630599975586,"tensor(0., dtype=torch.float64)"
37,577.0,2.0,2.0,7.0,10.386825727386825,1.7843829170241967,3.2020097932140708,3.0331965593012415,0.4,0.08229970932006836,"tensor(0., dtype=torch.float64)"
38,578.0,2.0,2.0,8.0,9.16145065507779,1.4995802139738637,3.340658647506647,3.1466570348059113,0.4,0.0825589656829834,"tensor(0., dtype=torch.float64)"
39,579.0,2.0,2.0,9.0,9.0197903605986,1.466755446469716,3.3562484283336276,3.159963954507693,0.4,0.08191857337951661,"tensor(0., dtype=torch.float64)"
40,580.0,2.0,2.0,10.0,9.7712299844804,1.6421904991528304,3.2473613097944933,3.066944302238272,0.4,0.08404479026794434,"tensor(0., dtype=torch.float64)"
41,581.0,2.0,2.0,11.0,11.068021206783104,1.9422553439009984,3.1538748204051537,3.0085669624590934,0.36,0.08434915542602539,"tensor(0., dtype=torch.float64)"
42,582.0,2.0,2.0,12.0,12.324426594446853,2.2309704501405445,3.1397315575654896,3.0297479915961327,0.36,0.08135738372802734,"tensor(0., dtype=torch.float64)"
43,583.0,2.0,2.0,13.0,12.96818721877664,2.3783811079463235,3.15323790454699,3.05978068527899,0.4,0.08356699943542481,"tensor(0., dtype=torch.float64)"
44,584.0,2.0,2.0,14.0,12.747901857354183,2.3280446439165448,3.142649557306806,3.0418069869405207,0.36,0.08305754661560058,"tensor(0., dtype=torch.float64)"
45,585.0,2.0,2.0,15.0,12.029146822146416,2.163245483866969,3.133421137925301,3.0143235441066936,0.36,0.08539738655090331,"tensor(0., dtype=torch.float64)"
46,586.0,2.0,2.0,16.0,11.230241824645201,1.9793522752921682,3.149429353957883,3.007120631081508,0.36,0.0834658145904541,"tensor(0., dtype=torch.float64)"
47,587.0,2.0,2.0,17.0,10.681491143335899,1.8526992583674655,3.174897772063193,3.0160226045669036,0.4,0.08226237297058106,"tensor(0., dtype=torch.float64)"
48,588.0,2.0,2.0,18.0,10.4988128739804,1.810604018270709,3.182855181413882,3.018286978178567,0.4,0.08165459632873535,"tensor(0., dtype=torch.float64)"
49,589.0,2.0,2.0,19.0,10.67671448012302,1.8518802178164364,3.1693577500079444,3.0102257621277033,0.36,0.08131256103515624,"tensor(0., dtype=torch.float64)"
50,590.0,2.0,2.0,20.0,11.066699054749437,1.9418995513458992,3.1514256443638855,3.0038253163395745,0.36,0.08222708702087403,"tensor(0., dtype=torch.float64)"
51,591.0,2.0,2.0,21.0,11.484963537930668,2.03820282482196,3.138287061707705,3.0040127085351416,0.36,0.08264055252075195,"tensor(0., dtype=torch.float64)"
52,592.0,2.0,2.0,22.0,11.76832285941187,2.1032636015294117,3.1317251449321857,3.0052930922941368,0.4,0.08228034973144531,"tensor(0., dtype=torch.float64)"
53,593.0,2.0,2.0,23.0,11.810528179772046,2.1128086822721936,3.1304452235301143,3.0046714554145972,0.36,0.08260540962219239,"tensor(0., dtype=torch.float64)"
54,594.0,2.0,2.0,24.0,11.63970565062618,2.0733632748549655,3.1343651393733674,3.0032123740285037,0.36,0.08153181076049805,"tensor(0., dtype=torch.float64)"
55,595.0,2.0,2.0,25.0,11.397862739415093,2.0177631943936705,3.139697871388234,3.001725601744611,0.36,0.08137164115905762,"tensor(0., dtype=torch.float64)"
56,596.0,2.0,2.0,26.0,11.187973040027433,1.969699857154319,3.144512206739095,3.0012231111288257,0.36,0.08229141235351563,"tensor(0., dtype=torch.float64)"
57,597.0,2.0,2.0,27.0,11.096754267457069,1.948944299095371,3.1466281380566783,3.001092088544076,0.4,0.08127970695495605,"tensor(0., dtype=torch.float64)"
58,598.0,2.0,2.0,28.0,11.147747518598326,1.9608094349979228,3.145139263678704,3.0009243367091543,0.36,0.08236398696899414,"tensor(0., dtype=torch.float64)"
59,599.0,2.0,2.0,29.0,11.22493735297525,1.978493470351852,3.1432058835658068,3.000754512304522,0.36,0.08140754699707031,"tensor(0., dtype=torch.float64)"
60,600.0,2.0,3.0,0.0,5.623413251903491,0.6500264101214753,4.7193844837475165,4.390713802401903,0.32,0.10086197853088379,"tensor(0., dtype=torch.float64)"
61,601.0,2.0,3.0,1.0,7.421412580788866,1.0911441134194337,3.7473599056354154,3.519183756395144,0.4,0.09900856018066406,"tensor(0., dtype=torch.float64)"
62,602.0,2.0,3.0,2.0,10.76162521243504,1.8730917332039259,3.1698805445655807,3.0256872168338305,0.36,0.10342178344726563,"tensor(0., dtype=torch.float64)"
63,603.0,2.0,3.0,3.0,14.711936449427677,2.7765496685616506,3.287794763545236,3.2340055209296232,0.31999999999999995,0.10242524147033691,"tensor(0., dtype=torch.float64)"
64,604.0,2.0,3.0,4.0,16.77193092534279,3.2436959412465347,3.531709218927928,3.5082588972616344,0.36,0.10298380851745606,"tensor(0., dtype=torch.float64)"
65,605.0,2.0,3.0,5.0,15.573799847038472,2.9715504082033397,3.3702966884885535,3.3240874677322276,0.36,0.10261549949645996,"tensor(0., dtype=torch.float64)"
66,606.0,2.0,3.0,6.0,12.753392706444586,2.3287775885815,3.1537245648009944,3.0482287660417824,0.44000000000000006,0.1036064624786377,"tensor(0., dtype=torch.float64)"
67,607.0,2.0,3.0,7.0,10.378510613974262,1.782458168626531,3.2031689708691777,3.0338453998749424,0.4,0.10256266593933105,"tensor(0., dtype=torch.float64)"
68,608.0,2.0,3.0,8.0,9.15433239276103,1.4979163232963035,3.342196429039634,3.147774036186415,0.4,0.10107755661010742,"tensor(0., dtype=torch.float64)"
69,609.0,2.0,3.0,9.0,9.013490993780122,1.4652830519967128,3.357603857570324,3.1609335071077087,0.4,0.0996443748474121,"tensor(0., dtype=torch.float64)"
70,610.0,2.0,3.0,10.0,9.765432264821632,1.64084664001508,3.248239723340814,3.067468793671641,0.4,0.09803977012634277,"tensor(0., dtype=torch.float64)"
71,611.0,2.0,3.0,11.0,11.063000543576795,1.941102349184315,3.1542030991530794,3.008587878816345,0.36,0.10088958740234374,"tensor(0., dtype=torch.float64)"
72,612.0,2.0,3.0,12.0,12.320735736056525,2.230128096367083,3.139783011779104,3.029577800207316,0.36,0.10173897743225098,"tensor(0., dtype=torch.float64)"
73,613.0,2.0,3.0,13.0,12.977783909043556,2.3805720450459744,3.1534603555743574,3.060596006023978,0.4,0.10126962661743164,"tensor(0., dtype=torch.float64)"
74,614.0,2.0,3.0,14.0,12.756746022210189,2.3300674642986627,3.1426264944373266,3.0422898999243877,0.36,0.10158600807189941,"tensor(0., dtype=torch.float64)"
75,615.0,2.0,3.0,15.0,12.036196648979995,2.1648642574991612,3.1331277859421127,3.014410847034919,0.36,0.10006661415100097,"tensor(0., dtype=torch.float64)"
76,616.0,2.0,3.0,16.0,11.235546595919203,1.98057520700084,3.148978009686915,3.007018003503943,0.36,0.09937052726745606,"tensor(0., dtype=torch.float64)"
77,617.0,2.0,3.0,17.0,10.685101004299813,1.8535335585258665,3.174489404207334,3.015854349790093,0.4,0.10262517929077149,"tensor(0., dtype=torch.float64)"
78,618.0,2.0,3.0,18.0,10.500955533433062,1.8110988469625358,3.1826247760742854,3.0181847128699673,0.4,0.10269131660461425,"tensor(0., dtype=torch.float64)"
79,619.0,2.0,3.0,19.0,10.677741125056178,1.8521163504255238,3.169284556687109,3.0102058478534026,0.36,0.0998915672302246,"tensor(0., dtype=torch.float64)"
80,620.0,2.0,3.0,20.0,11.066682732184242,1.9418952073382194,3.1514293287286783,3.0038138520407878,0.36,0.10141353607177735,"tensor(0., dtype=torch.float64)"
81,621.0,2.0,3.0,21.0,11.484040549545739,2.0379907901463894,3.1383298749218427,3.0039911286885825,0.36,0.09952340126037598,"tensor(0., dtype=torch.float64)"
82,622.0,2.0,3.0,22.0,11.766855307280032,2.1029271025100527,3.1317597076588677,3.0052395619117673,0.4,0.1004335880279541,"tensor(0., dtype=torch.float64)"
83,623.0,2.0,3.0,23.0,11.80889180281548,2.1124329348575985,3.1304944894633127,3.004620112816147,0.36,0.10177950859069824,"tensor(0., dtype=torch.float64)"
84,624.0,2.0,3.0,24.0,11.638110315252211,2.0729960373298306,3.1344666937140864,3.0032133426448833,0.36,0.10091538429260254,"tensor(0., dtype=torch.float64)"
85,625.0,2.0,3.0,25.0,11.396434976021128,2.0174331537425205,3.139832841166489,3.00174659672772,0.36,0.10278363227844238,"tensor(0., dtype=torch.float64)"
86,626.0,2.0,3.0,26.0,11.186714063122082,1.9694080769435718,3.1446372276582912,3.001257521602871,0.36,0.10123252868652344,"tensor(0., dtype=torch.float64)"
87,627.0,2.0,3.0,27.0,11.095619321122923,1.9486811756174838,3.146740191745605,3.001117304498556,0.4,0.10039076805114747,"tensor(0., dtype=torch.float64)"
88,628.0,2.0,3.0,28.0,11.146971237085781,1.9606292615351268,3.145199760422083,3.0009338066373483,0.36,0.09912652969360351,"tensor(0., dtype=torch.float64)"
89,629.0,2.0,3.0,29.0,11.224584221877354,1.9784108667859404,3.1432300131928637,3.0007573336968543,0.36,0.10070757865905762,"tensor(0., dtype=torch.float64)"
90,630.0,2.0,4.0,0.0,5.623413251903491,0.6500264101873385,4.719383379925892,4.39071426504587,0.32,0.11290979385375977,"tensor(0., dtype=torch.float64)"
91,631.0,2.0,4.0,1.0,7.421431712243958,1.091148001844237,3.7473541413673273,3.519167368912579,0.4,0.11574554443359375,"tensor(0., dtype=torch.float64)"
92,632.0,2.0,4.0,2.0,10.751876508638833,1.8708236909402642,3.1701022374070895,3.025432467358637,0.36,0.11509504318237304,"tensor(0., dtype=torch.float64)"
93,633.0,2.0,4.0,3.0,14.677840361949283,2.768765872901894,3.2837354876451963,3.2299437711949706,0.31999999999999995,0.11458139419555664,"tensor(0., dtype=torch.float64)"
94,634.0,2.0,4.0,4.0,16.709362766776156,3.2294846726324393,3.5221205871918464,3.498226399053255,0.36,0.113714599609375,"tensor(0., dtype=torch.float64)"
95,635.0,2.0,4.0,5.0,15.534570955172637,2.9626616739632867,3.365267644711159,3.318660576509995,0.36,0.11488556861877441,"tensor(0., dtype=torch.float64)"
96,636.0,2.0,4.0,6.0,12.719250705514654,2.3210637492319344,3.1518929630468637,3.045964259337634,0.44000000000000006,0.11315979957580566,"tensor(0., dtype=torch.float64)"
97,637.0,2.0,4.0,7.0,10.364194186720159,1.7792703504008078,3.2032900799826214,3.0337031905124663,0.36,0.11596412658691406,"tensor(0., dtype=torch.float64)"
98,638.0,2.0,4.0,8.0,9.128377834762016,1.491888938553937,3.3455972948940746,3.1504173480271698,0.4,0.11403746604919433,"tensor(0., dtype=torch.float64)"
99,639.0,2.0,4.0,9.0,8.975397942402747,1.456305694132689,3.3646660477505543,3.1670229835849524,0.4,0.1140967845916748,"tensor(0., dtype=torch.float64)"
100,640.0,2.0,4.0,10.0,9.721129887185587,1.630409345766509,3.2543205260318215,3.0721660822334504,0.4,0.1132657527923584,"tensor(0., dtype=torch.float64)"
101,641.0,2.0,4.0,11.0,11.002821434746306,1.927087984879342,3.156866951033558,3.0092626449499127,0.36,0.11480355262756348,"tensor(0., dtype=torch.float64)"
102,642.0,2.0,4.0,12.0,12.24687748261098,2.2131077708724893,3.137483753001968,3.0248819431124856,0.4,0.1138688564300537,"tensor(0., dtype=torch.float64)"
103,643.0,2.0,4.0,13.0,12.898258988954328,2.362320563321121,3.1494896788913382,3.053708735721397,0.36,0.11194400787353516,"tensor(0., dtype=torch.float64)"
104,644.0,2.0,4.0,14.0,12.702298788637174,2.317634132990879,3.1411892016088183,3.039431020457048,0.36,0.11323332786560059,"tensor(0., dtype=torch.float64)"
105,645.0,2.0,4.0,15.0,12.022788472533813,2.1619140555314,3.1328473190058728,3.014979993121942,0.36,0.11315670013427734,"tensor(0., dtype=torch.float64)"
106,646.0,2.0,4.0,16.0,11.253249075121214,1.9848375817003863,3.1465054944963278,3.006261903817472,0.36,0.11220588684082031,"tensor(0., dtype=torch.float64)"
107,647.0,2.0,4.0,17.0,10.724140318900073,1.8627527291527202,3.1695719209793762,3.012807469111717,0.4,0.1138237476348877,"tensor(0., dtype=torch.float64)"
108,648.0,2.0,4.0,18.0,10.539800254634608,1.8201907782491276,3.1781278115505587,3.0157527366198114,0.4,0.11461224555969238,"tensor(0., dtype=torch.float64)"
109,649.0,2.0,4.0,19.0,10.709354630210408,1.859399380112895,3.167168770551455,3.0094038447007576,0.36,0.11687541007995605,"tensor(0., dtype=torch.float64)"
110,650.0,2.0,4.0,20.0,11.080233786004438,1.9448959972733981,3.1513500744869476,3.0033617795278347,0.36,0.11230931282043458,"tensor(0., dtype=torch.float64)"
111,651.0,2.0,4.0,21.0,11.479657065183691,2.0367993943945164,3.1397196763439723,3.0034126765507403,0.36,0.1128838062286377,"tensor(0., dtype=torch.float64)"
112,652.0,2.0,4.0,22.0,11.737502609557055,2.0960366964977166,3.1339613230840486,3.0050638330477377,0.4,0.11677017211914062,"tensor(0., dtype=torch.float64)"
113,653.0,2.0,4.0,23.0,11.759145210559227,2.1009958878683603,3.132398793671793,3.003662852946425,0.36,0.11445436477661133,"tensor(0., dtype=torch.float64)"
114,654.0,2.0,4.0,24.0,11.62590866840177,2.0703519508469324,3.1340548810954942,3.002039939237133,0.36,0.11414146423339844,"tensor(0., dtype=torch.float64)"
115,655.0,2.0,4.0,25.0,11.414270055656527,2.02177180836479,3.1377972932540974,3.0005782031411976,0.36,0.11323866844177247,"tensor(0., dtype=torch.float64)"
116,656.0,2.0,4.0,26.0,11.209194434256387,1.9747916367935088,3.1429875727220784,3.0003581953393934,0.36,0.11482100486755371,"tensor(0., dtype=torch.float64)"
117,657.0,2.0,4.0,27.0,11.124034562272318,1.9553437383626981,3.1458906843139234,3.0011528147429614,0.4,0.11440601348876953,"tensor(0., dtype=torch.float64)"
118,658.0,2.0,4.0,28.0,11.131969741855869,1.9571434797023506,3.1463247828892897,3.0016798978851837,0.36,0.11437034606933594,"tensor(0., dtype=torch.float64)"
119,659.0,2.0,4.0,29.0,11.183368152994388,1.9688725711207673,3.1443587734247824,3.000733173710575,0.36,0.11276445388793946,"tensor(0., dtype=torch.float64)"
120,660.0,2.0,5.0,0.0,5.623413251903491,0.6500264101270591,4.719379111068349,4.390709630968919,0.32,0.12591652870178222,"tensor(0., dtype=torch.float64)"
121,661.0,2.0,5.0,1.0,7.37662630636197,1.0804122137987904,3.7636994762500295,3.533024929769044,0.4,0.129278564453125,"tensor(0., dtype=torch.float64)"
122,662.0,2.0,5.0,2.0,10.578104054566388,1.8306595494538533,3.1833629926474587,3.0307196292866427,0.36,0.1268630027770996,"tensor(0., dtype=torch.float64)"
123,663.0,2.0,5.0,3.0,14.329228442035589,2.689486619777786,3.256808077521002,3.1891420219313513,0.31999999999999995,0.12665209770202637,"tensor(0., dtype=torch.float64)"
124,664.0,2.0,5.0,4.0,16.39548432980171,3.158361822127491,3.4809681428146204,3.450431591089911,0.36,0.12802658081054688,"tensor(0., dtype=torch.float64)"
125,665.0,2.0,5.0,5.0,15.372343684371952,2.925795639181588,3.3508284086181654,3.2959798225576336,0.36,0.12432923316955566,"tensor(0., dtype=torch.float64)"
126,666.0,2.0,5.0,6.0,12.683434183246069,2.3128292234080696,3.1528553402946757,3.043217457537544,0.4,0.12704453468322754,"tensor(0., dtype=torch.float64)"
127,667.0,2.0,5.0,7.0,10.336982492422035,1.773075335324546,3.205229469593214,3.0345698141526216,0.4,0.12551217079162597,"tensor(0., dtype=torch.float64)"
128,668.0,2.0,5.0,8.0,9.054743237213277,1.4748540051437053,3.3582228380237105,3.1615138744376075,0.4,0.12771253585815429,"tensor(0., dtype=torch.float64)"
129,669.0,2.0,5.0,9.0,8.776404534020788,1.409829592201596,3.4036437499914975,3.200184130897558,0.4,0.12743020057678223,"tensor(0., dtype=torch.float64)"
130,670.0,2.0,5.0,10.0,9.346585717531099,1.543382247546781,3.305471691852128,3.115340547170253,0.36,0.1248807430267334,"tensor(0., dtype=torch.float64)"
131,671.0,2.0,5.0,11.0,10.465304846265935,1.8032204225846065,3.1897400399516695,3.0236707766579487,0.4,0.1276482582092285,"tensor(0., dtype=torch.float64)"
132,672.0,2.0,5.0,12.0,11.742634489849404,2.0976420660781008,3.1372634855316286,3.008132152093263,0.36,0.12767763137817384,"tensor(0., dtype=torch.float64)"
133,673.0,2.0,5.0,13.0,12.541135821154864,2.280871899784502,3.1392181668514567,3.0344306463796302,0.36,0.12711138725280763,"tensor(0., dtype=torch.float64)"
134,674.0,2.0,5.0,14.0,12.599521852841645,2.2942921249747052,3.137945770269021,3.0354384936170136,0.36,0.12601180076599122,"tensor(0., dtype=torch.float64)"
135,675.0,2.0,5.0,15.0,12.091601442007999,2.177894195864479,3.1297027942430202,3.015096271135332,0.36,0.12828583717346193,"tensor(0., dtype=torch.float64)"
